x   y   z
80	5	0.01
80	6	0
80	7	0
80	8	0
81	1	1.11924404990937
81	2	0.55162425665621
81	3	0.143774437510817
81	4	0.015
81	5	0.01
81	6	0
81	7	0
81	8	0
82	1	1.11924404990937
82	2	0.576097277172933
82	3	0.143774437510817
82	4	0.015
82	5	0.01
82	6	0
82	7	0
82	8	0
83	1	1.13137930696914
83	2	0.588423942958224
83	3	0.143774437510817
83	4	0.015
83	5	0.01
83	6	0
83	7	0
83	8	0
84	1	1.14320279003616
84	2	0.6010512508124
84	3	0.143774437510817
84	4	0.015
84	5	0.01
84	6	0
84	7	0
84	8	0
85	1	1.15640747988389
85	2	0.612286185497754
85	3	0.143774437510817
85	4	0.015
85	5	0.01
85	6	0
85	7	0
85	8	0
86	1	1.15680905719117
86	2	0.606884608190474
86	3	0.143774437510817
86	4	0.015
86	5	0.015
86	6	0
86	7	0
86	8	0
87	1	1.16923996290638
87	2	0.611994907186463
87	3	0.145661656266226
87	4	0.02
87	5	0.015
87	6	0
87	7	0
87	8	0
88	1	1.18133156750769
88	2	0.619320490090927
88	3	0.150661656266226
88	4	0.02
88	5	0.015
88	6	0
88	7	0
88	8	0
89	1	1.19311126563189
89	2	0.625059489643723
89	3	0.152548875021635
89	4	0.025
89	5	0.015
89	6	0
89	7	0
89	8	0
90	1	1.20460221834581
90	2	0.632963146956226
90	3	0.157548875021635
90	4	0.025
90	5	0.015
90	6	0
90	7	0
90	8	0
91	1	1.2173503490228
91	2	0.637711065589404
91	3	0.159436093777043
91	4	0.03
91	5	0.015
91	6	0
91	7	0
91	8	0
92	1	1.23008738202812
92	2	0.644345922909646
92	3	0.164436093777043
92	4	0.03
92	5	0.015
92	6	0
92	7	0
92	8	0
93	1	1.2290968560499
93	2	0.640336448887865
93	3	0.169436093777043
93	4	0.03
93	5	0.015
93	6	0
93	7	0
93	8	0
94	1	1.24146147983077
94	2	0.644219520442343
94	3	0.177548875021635
94	4	0.03
94	5	0.015
94	6	0
94	7	0
94	8	0
95	1	1.25417621452411
95	2	0.650853812349054
95	3	0.182548875021635
95	4	0.03
95	5	0.015
95	6	0
95	7	0
95	8	0
96	1	1.266879748151
96	2	0.657487818877318
96	3	0.182548875021635
96	4	0.035
96	5	0.015
96	6	0
96	7	0
96	8	0
97	1	1.27830380422433
97	2	0.66227699857162
97	3	0.190661656266226
97	4	0.035
97	5	0.015
97	6	0
97	7	0
97	8	0
98	1	1.27830380422433
98	2	0.660389779816211
98	3	0.192548875021635
98	4	0.035
98	5	0.015
98	6	0
98	7	0
98	8	0
99	1	1.28945874559343
99	2	0.666662076627714
99	3	0.199436093777043
99	4	0.035
99	5	0.015
99	6	0
99	7	0
99	8	0
100	1	1.30143885011074
100	2	0.673984831799411
100	3	0.204436093777043
100	4	0.035
100	5	0.015
100	6	0
100	7	0
100	8	0
101	1	1.30143885011074
101	2	0.673984831799411
101	3	0.199436093777043
101	4	0.035
101	5	0.02
101	6	0
101	7	0
101	8	0
102	1	1.30176718847951
102	2	0.673656493430643
102	3	0.199436093777043
102	4	0.035
102	5	0.02
102	6	0
102	7	0
102	8	0
103	1	1.31482714401264
103	2	0.679887762928917
103	3	0.199436093777043
103	4	0.04
103	5	0.02
103	6	0
103	7	0
103	8	0
104	1	1.32711286719786
104	2	0.68285749127865
104	3	0.208460194963135
104	4	0.04
104	5	0.02
104	6	0
104	7	0
104	8	0
105	1	1.33905883826868
105	2	0.695179362721294
105	3	0.208460194963135
105	4	0.04
105	5	0.02
105	6	0
105	7	0
105	8	0
106	1	1.35015688980543
106	2	0.701450186590867
106	3	0.215347413718544
106	4	0.04
106	5	0.02
106	6	0
106	7	0
106	8	0
107	1	1.3610028272959
107	2	0.709848556516957
107	3	0.220347413718544
107	4	0.04
107	5	0.02
107	6	0
107	7	0
107	8	0
108	1	1.37261342849018
108	2	0.71435765610429
108	3	0.221572976207727
108	4	0.0468872187554087
108	5	0.02
108	6	0
108	7	0
108	8	0
109	1	1.37261342849018
109	2	0.729554172654563
109	3	0.225597077393819
109	4	0.0518872187554087
109	5	0.02
109	6	0
109	7	0
109	8	0
110	1	1.37161167355499
110	2	0.72653182640366
110	3	0.224621178579911
110	4	0.0568872187554087
110	5	0.02
110	6	0
110	7	0
110	8	0
111	1	1.38199667617923
111	2	0.733468319314324
111	3	0.23150839733532
111	4	0.0568872187554087
111	5	0.02
111	6	0
111	7	0
111	8	0
112	1	1.39388503035914
112	2	0.745776736563184
112	3	0.23150839733532
112	4	0.0568872187554087
112	5	0.02
112	6	0
112	7	0
112	8	0
113	1	1.39457464602852
113	2	0.738199902138398
113	3	0.238395616090728
113	4	0.0568872187554087
113	5	0.02
113	6	0
113	7	0
113	8	0
114	1	1.40645136555082
114	2	0.745507971505869
114	3	0.243395616090728
114	4	0.0568872187554087
114	5	0.02
114	6	0
114	7	0
114	8	0
115	1	1.41773778683943
115	2	0.753394316626071
115	3	0.248395616090728
115	4	0.0568872187554087
115	5	0.02
115	6	0
115	7	0
115	8	0
116	1	1.42875465428959
116	2	0.757514051708599
116	3	0.25741971727682
116	4	0.0568872187554087
116	5	0.02
116	6	0
116	7	0
116	8	0
117	1	1.43951914578665
117	2	0.770898160761286
117	3	0.25741971727682
117	4	0.0568872187554087
117	5	0.02
117	6	0
117	7	0
117	8	0
118	1	1.45134894769409
118	2	0.778204815482974
118	3	0.26241971727682
118	4	0.0568872187554087
118	5	0.02
118	6	0
118	7	0
118	8	0
119	1	1.46186425896715
119	2	0.782063439566837
119	3	0.272170053601546
119	4	0.0568872187554087
119	5	0.02
119	6	0
119	7	0
119	8	0
120	1	1.46118577971869
120	2	0.780854700059889
120	3	0.269057272356954
120	4	0.0618872187554087
120	5	0.02
120	6	0
120	7	0
120	8	0
121	1	1.46118577971869
121	2	0.780854700059889
121	3	0.264057272356954
121	4	0.0668872187554087
121	5	0.02
121	6	0
121	7	0
121	8	0
122	1	1.47127646563139
122	2	0.786763278331661
122	3	0.267170053601546
122	4	0.0718872187554087
122	5	0.02
122	6	0
122	7	0
122	8	0
123	1	1.48135524809803
123	2	0.766330222239804
123	3	0.272524327226736
123	4	0.0768872187554087
123	5	0.02
123	6	0
123	7	0
123	8	0
124	1	1.49123217167101
124	2	0.770802739932552
124	3	0.275387444796053
124	4	0.0837744375108174
124	5	0.02
124	6	0
124	7	0
124	8	0
125	1	1.50333079342043
125	2	0.782791586065011
125	3	0.275387444796053
125	4	0.0837744375108174
125	5	0.02
125	6	0
125	7	0
125	8	0
126	1	1.5147881440113
126	2	0.787296570246181
126	3	0.278500226040644
126	4	0.0837744375108174
126	5	0.025
126	6	0
126	7	0
126	8	0
127	1	1.52623343191213
127	2	0.793026785294898
127	3	0.285387444796053
127	4	0.0837744375108174
127	5	0.025
127	6	0
127	7	0
127	8	0
128	1	1.53588177251036
128	2	0.800541510595352
128	3	0.292274663551462
128	4	0.0837744375108174
128	5	0.025
128	6	0
128	7	0
128	8	0
129	1	1.54730281332154
129	2	0.808158274352438
129	3	0.292274663551462
129	4	0.0887744375108173
129	5	0.025
129	6	0
129	7	0
129	8	0
130	1	1.55710723714738
130	2	0.817379131675251
130	3	0.292274663551462
130	4	0.0937744375108173
130	5	0.025
130	6	0
130	7	0
130	8	0
131	1	1.56822615114402
131	2	0.823385713016471
131	3	0.29916188230687
131	4	0.0937744375108173
131	5	0.025
131	6	0
131	7	0
131	8	0
132	1	1.56822615114402
132	2	0.842385816113403
132	3	0.30416188230687
132	4	0.0937744375108173
132	5	0.025
132	6	0
132	7	0
132	8	0
133	1	1.57765385440527
133	2	0.848832779458844
133	3	0.307274663551462
133	4	0.0987744375108174
133	5	0.025
133	6	0
133	7	0
133	8	0
134	1	1.58849034722386
134	2	0.861971034685031
134	3	0.307274663551462
134	4	0.0987744375108174
134	5	0.025
134	6	0
134	7	0
134	8	0
135	1	1.58874819085473
135	2	0.859825972298749
135	3	0.30916188230687
135	4	0.0987744375108174
135	5	0.025
135	6	0
135	7	0
135	8	0
136	1	1.58874819085473
136	2	0.876900756905746
136	3	0.316049101062279
136	4	0.0987744375108174
136	5	0.025
136	6	0
136	7	0
136	8	0
137	1	1.60040880136226
137	2	0.881076578639578
137	3	0.32416188230687
137	4	0.0987744375108174
137	5	0.025
137	6	0
137	7	0
137	8	0
138	1	1.59856585934646
138	2	0.882919520655374
138	3	0.32416188230687
138	4	0.103774437510817
138	5	0.02
138	6	0
138	7	0
138	8	0
139	1	1.60991316523346
139	2	0.890508592862096
139	3	0.32416188230687
139	4	0.108774437510817
139	5	0.02
139	6	0
139	7	0
139	8	0
140	1	1.62097031845512
140	2	0.893624600176332
140	3	0.328912218631596
140	4	0.113774437510817
140	5	0.02
140	6	0
140	7	0
140	8	0
141	1	1.62029722874093
141	2	0.890273588704434
141	3	0.332936319817688
141	4	0.108774437510817
141	5	0.025
141	6	0
141	7	0
141	8	0
142	1	1.63134190187676
142	2	0.898139485026607
142	3	0.337936319817688
142	4	0.108774437510817
142	5	0.025
142	6	0
142	7	0
142	8	0
143	1	1.64211620796212
143	2	0.906262774495028
143	3	0.342936319817688
143	4	0.108774437510817
143	5	0.025
143	6	0
143	7	0
143	8	0
144	1	1.65287794699207
144	2	0.910361509091107
144	3	0.345073202248371
144	4	0.115661656266226
144	5	0.025
144	6	0
144	7	0
144	8	0
145	1	1.66338644742431
145	2	0.913974179227813
145	3	0.346710757328505
145	4	0.123774437510817
145	5	0.025
145	6	0
145	7	0
145	8	0
146	1	1.6626624081036
146	2	0.914698218548522
146	3	0.351710757328505
146	4	0.118774437510817
146	5	0.025
146	6	0
146	7	0
146	8	0
147	1	1.67150659413726
147	2	0.920688322784091
147	3	0.353847639759189
147	4	0.125661656266226
147	5	0.025
147	6	0
147	7	0
147	8	0
148	1	1.68198973951734
148	2	0.927163186798756
148	3	0.355734858514597
148	4	0.130661656266226
148	5	0.025
148	6	0
148	7	0
148	8	0
149	1	1.68138706241468
149	2	0.93251620022614
149	3	0.359097303434463
149	4	0.122548875021635
149	5	0.025
149	6	0
149	7	0
149	8	0
150	1	1.69163189502395
150	2	0.937990602999839
150	3	0.367210084679055
150	4	0.122548875021635
150	5	0.025
150	6	0
150	7	0
150	8	0
151	1	1.70029353869165
151	2	0.944123614679036
151	3	0.371234185865147
151	4	0.127548875021635
151	5	0.025
151	6	0
151	7	0
151	8	0
152	1	1.71051274603224
152	2	0.952709854846388
152	3	0.376234185865147
152	4	0.127548875021635
152	5	0.025
152	6	0
152	7	0
152	8	0
153	1	1.719009918176
153	2	0.958254435567887
153	3	0.385984522189872
153	4	0.127548875021635
153	5	0.025
153	6	0
153	7	0
153	8	0
154	1	1.71973395749671
154	2	0.962280732571904
154	3	0.386234185865147
154	4	0.127548875021635
154	5	0.02
154	6	0
154	7	0
154	8	0
155	1	1.73039355189143
155	2	0.967287038145218
155	3	0.394346967109738
155	4	0.127548875021635
155	5	0.02
155	6	0
155	7	0
155	8	0
156	1	1.73061911997989
156	2	0.967061470056759
156	3	0.389346967109738
156	4	0.127548875021635
156	5	0.025
156	6	0
156	7	0
156	8	0
157	1	1.72989508065918
157	2	0.967785509377467
157	3	0.389346967109738
157	4	0.127548875021635
157	5	0.025
157	6	0
157	7	0
157	8	0
158	1	1.74007550545982
158	2	0.974483089026697
158	3	0.396234185865147
158	4	0.127548875021635
158	5	0.025
158	6	0
158	7	0
158	8	0
159	1	1.75096694883952
159	2	0.978319259254052
159	3	0.400258287051239
159	4	0.132548875021635
159	5	0.025
159	6	0
159	7	0
159	8	0
160	1	1.75203582163201
160	2	0.974387268892241
160	3	0.401234185865147
160	4	0.134436093777043
160	5	0.025
160	6	0
160	7	0
160	8	0
161	1	1.74357757153675
161	2	0.982845518987511
161	3	0.408121404620555
161	4	0.127548875021635
161	5	0.025
161	6	0
161	7	0
161	8	0
162	1	1.74493568704323
162	2	0.983624285911709
162	3	0.405984522189872
162	4	0.127548875021635
162	5	0.025
162	6	0
162	7	0
162	8	0
163	1	1.74493568704323
163	2	0.990511504667117
163	3	0.404097303434463
163	4	0.127548875021635
163	5	0.02
163	6	0
163	7	0
163	8	0
164	1	1.7445452934992
164	2	0.993038780641834
164	3	0.40196042100378
164	4	0.127548875021635
164	5	0.02
164	6	0
164	7	0
164	8	0
165	1	1.75471269755819
165	2	0.998496750935542
165	3	0.403185983492963
165	4	0.134436093777043
165	5	0.02
165	6	0
165	7	0
165	8	0
166	1	1.76465475014008
166	2	1.00252890726333
166	3	0.412936319817688
166	4	0.134436093777043
166	5	0.02
166	6	0
166	7	0
166	8	0
167	1	1.76465475014008
167	2	1.00252890726333
167	3	0.417936319817688
167	4	0.129436093777043
167	5	0.02
167	6	0
167	7	0
167	8	0
168	1	1.77458368728362
168	2	1.00942363468127
168	3	0.424823538573097
168	4	0.129436093777043
168	5	0.02
168	6	0
168	7	0
168	8	0
169	1	1.77458368728362
169	2	1.00942363468127
169	3	0.424823538573097
169	4	0.129436093777043
169	5	0.02
169	6	0
169	7	0
169	8	0
170	1	1.78314134561554
170	2	1.01767592704662
170	3	0.431710757328505
170	4	0.129436093777043
170	5	0.02
170	6	0
170	7	0
170	8	0
171	1	1.79284343041943
171	2	1.02477002673248
171	3	0.438597976083914
171	4	0.129436093777043
171	5	0.02
171	6	0
171	7	0
171	8	0
172	1	1.79284343041943
172	2	1.0226331443018
172	3	0.440734858514597
172	4	0.129436093777043
172	5	0.02
172	6	0
172	7	0
172	8	0
173	1	1.80366905551999
173	2	1.02858988473919
173	3	0.442622077270006
173	4	0.134436093777043
173	5	0.02
173	6	0
173	7	0
173	8	0
174	1	1.80329872739214
174	2	1.03018577535622
174	3	0.439509296025415
174	4	0.136323312532452
174	5	0.02
174	6	0
174	7	0
174	8	0
175	1	1.80288596632161
175	2	1.03059853642675
175	3	0.446396514780823
175	4	0.134436093777043
175	5	0.015
175	6	0
175	7	0
175	8	0
176	1	1.80288596632161
176	2	1.03534887275147
176	3	0.441646178456098
176	4	0.134436093777043
176	5	0.015
176	6	0
176	7	0
176	8	0
177	1	1.81319981116486
177	2	1.03966663891358
177	3	0.45067027964219
177	4	0.134436093777043
177	5	0.015
177	6	0
177	7	0
177	8	0
178	1	1.82286196853118
178	2	1.04553348683172
178	3	0.458783060886782
178	4	0.134436093777043
178	5	0.015
178	6	0
178	7	0
178	8	0
179	1	1.83292347899067
179	2	1.04934944693844
179	3	0.463533397211507
179	4	0.139436093777043
179	5	0.015
179	6	0
179	7	0
179	8	0
180	1	1.83380243575103
180	2	1.05749459136417
180	3	0.454509296025415
180	4	0.139436093777043
180	5	0.015
180	6	0
180	7	0
180	8	0
181	1	1.84214133423944
181	2	1.06588224697743
181	3	0.461396514780823
181	4	0.139436093777043
181	5	0.015
181	6	0
181	7	0
181	8	0
182	1	1.85217587827943
182	2	1.07256016818449
182	3	0.468283733536232
182	4	0.139436093777043
182	5	0.015
182	6	0
182	7	0
182	8	0
183	1	1.85235629037515
183	2	1.07024287365809
183	3	0.472307834722324
183	4	0.142548875021635
183	5	0.01
183	6	0
183	7	0
183	8	0
184	1	1.86159418602094
184	2	1.07647773666491
184	3	0.480420615966916
184	4	0.142548875021635
184	5	0.01
184	6	0
184	7	0
184	8	0
185	1	1.86975879310736
185	2	1.08377168844007
185	3	0.488533397211507
185	4	0.142548875021635
185	5	0.01
185	6	0
185	7	0
185	8	0
186	1	1.86975879310736
186	2	1.09697449900409
186	3	0.493887670836698
186	4	0.147548875021635
186	5	0.01
186	6	0
186	7	0
186	8	0
187	1	1.87138927694359
187	2	1.09443269522636
187	3	0.489798990778198
187	4	0.152548875021635
187	5	0.01
187	6	0
187	7	0
187	8	0
188	1	1.88117070594871
188	2	1.10319403792207
188	3	0.494798990778198
188	4	0.152548875021635
188	5	0.01
188	6	0
188	7	0
188	8	0
189	1	1.8907379435777
189	2	1.11215520248338
189	3	0.499798990778198
189	4	0.152548875021635
189	5	0.01
189	6	0
189	7	0
189	8	0
190	1	1.9001014989671
190	2	1.11941840354002
190	3	0.501686209533607
190	4	0.157548875021635
190	5	0.01
190	6	0
190	7	0
190	8	0
191	1	1.9001014989671
191	2	1.12130562229542
191	3	0.499798990778198
191	4	0.157548875021635
191	5	0.01
191	6	0
191	7	0
191	8	0
192	1	1.90927082330892
192	2	1.12752300698151
192	3	0.50791177202279
192	4	0.157548875021635
192	5	0.01
192	6	0
192	7	0
192	8	0
193	1	1.9080215384207
193	2	1.1299978543589
193	3	0.506686209533607
193	4	0.157548875021635
193	5	0.01
193	6	0
193	7	0
193	8	0
194	1	1.9087757888084
194	2	1.12833228402971
194	3	0.512597529475108
194	4	0.152548875021635
194	5	0.01
194	6	0
194	7	0
194	8	0
195	1	1.9177594266707
195	2	1.13472081185916
195	3	0.520710310719699
195	4	0.152548875021635
195	5	0.01
195	6	0
195	7	0
195	8	0
196	1	1.91891706466529
196	2	1.12667595510917
196	3	0.527597529475108
196	4	0.152548875021635
196	5	0.01
196	6	0
196	7	0
196	8	0
197	1	1.92842891937067
197	2	1.13028017149849
197	3	0.53106458434489
197	4	0.159436093777043
197	5	0.01
197	6	0
197	7	0
197	8	0
198	1	1.93722065281337
198	2	1.13592002001426
198	3	0.540088685530982
198	4	0.159436093777043
198	5	0.01
198	6	0
198	7	0
198	8	0
